Age,Body Type_Bus,Body Type_Cabriolet,Body Type_Coupe,Body Type_Crossover (SUV),Body Type_Hatchback,Body Type_Multi Purpose Vehicle,Body Type_Other,Body Type_Sedan,Body Type_Sports Utility Vehicle (SUV),Body Type_Station Wagon,Category,Colour_Black,Colour_Blue,Colour_Gold,Colour_Grey,Colour_Other,Colour_Red,Colour_Silver,Colour_White,Cylinder Layout_I,Cylinder Layout_Other,Cylinder Layout_V,Dekra,Drive Front,Drive Rear,Engine Capacity,Feature_Auto stop-start,Feature_CarPlay or Android Auto,Feature_Reverse camera,Finance Price,Fuel Consumption,Fuel Tank Capacity,Fuel Type_Diesel,Fuel Type_Hybrid,Fuel Type_Petrol,Gears,Horsepower,Make Model,Mileage,No of Cylinders,No of Doors,No of Seats,Remaining Maintenance Plan,Remaining Warranty,Spare Key,Transmission,Vehicle Service History,Price
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,True,1995,False,False,True,4103,6.3,55,True,False,False,6,174.3326,72,109362,4,5,5,0,0,True,0,0,205900
3,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1199,False,False,False,3976,6.4,40,False,False,True,5,88.50732,44,28000,4,5,5,0,0,True,1,0,198900
11,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,2035,False,False,False,3813,8.2,54,False,False,True,7,190.42484000000002,87,44000,4,5,5,0,0,True,0,3,189900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1498,False,False,False,3813,6.5,52,False,False,True,6,109.96364000000001,26,47058,4,5,5,0,0,True,0,0,189900
4,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1497,False,False,True,3976,5.9,40,False,False,True,5,118.00976000000001,38,39368,4,4,5,0,0,True,1,0,198900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1499,False,False,False,3813,4.6,52,True,False,False,5,99.23548000000001,26,55000,4,5,5,0,0,True,1,0,189900
7,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1998,True,False,False,4103,5.3,60,False,False,True,8,181.0377,12,165000,4,4,5,0,0,True,0,3,205900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1496,False,False,False,3976,6.4,52,False,False,True,5,122.03282000000002,26,46387,3,5,5,0,0,True,1,0,198900
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,2967,False,False,False,4103,10.5,100,True,False,False,6,241.38360000000003,9,176000,6,5,5,0,0,False,0,4,205900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1373,False,False,True,3813,5.1,37,False,False,True,5,91.18936000000001,136,94000,4,5,5,0,0,True,1,0,189900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,2360,True,False,True,3813,8.3,60,False,False,True,9,174.3326,62,98000,4,5,5,0,0,False,0,3,189900
11,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2993,True,False,True,4103,5.3,70,True,False,False,8,295.0244,14,199000,6,4,5,0,0,True,0,2,205900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1997,True,False,False,3813,5.9,60,False,False,True,8,181.0377,12,99367,4,4,5,0,0,False,0,3,195900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1798,False,True,False,3813,5.6,45,False,False,True,7,189.08382,146,105000,4,5,5,0,0,False,0,3,189900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1496,False,False,False,3976,5.8,42,False,False,True,6,105.94058000000001,140,87500,4,5,5,0,0,True,0,0,198900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,998,False,False,False,3976,5.2,42,False,False,True,6,99.23548000000001,28,105000,3,5,5,0,0,False,0,0,198900
3,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,999,True,True,True,3976,5.0,40,False,False,True,5,99.23548000000001,120,45894,3,5,5,0,886,True,1,0,198900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,True,2488,False,True,True,3813,8.3,60,False,False,True,6,168.96852,109,110528,4,5,5,0,0,True,0,3,189900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1991,False,False,False,4103,5.5,66,False,False,True,6,181.0377,88,124066,4,4,5,0,0,True,1,3,205900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1595,False,False,False,4103,5.2,50,False,False,True,7,154.21730000000002,86,134000,4,5,5,0,0,False,0,4,205900
4,False,False,False,False,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False,True,False,False,0,True,False,1497,False,False,False,3976,8.2,57,False,False,True,6,140.80710000000002,34,82000,4,5,5,0,0,True,1,0,210900
14,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,True,0,False,True,2987,False,False,True,3813,7.1,80,True,False,False,7,227.97340000000003,93,120000,6,4,5,0,0,True,0,1,189900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1197,False,False,True,3976,6.2,65,False,False,True,6,113.98670000000001,108,90000,4,5,5,0,256,True,1,0,198900
7,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1496,False,False,False,3813,6.3,45,False,False,True,5,103.25854000000001,136,125000,4,5,7,0,0,False,1,3,189900
8,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1798,False,True,True,4103,6.4,55,False,False,True,6,138.12506000000002,130,98500,4,4,5,0,443,True,0,0,205900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1499,True,True,False,4103,5.1,52,False,False,True,8,134.102,10,155000,3,5,5,0,0,True,0,3,205900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2982,False,True,True,3922,8.5,80,True,False,False,5,160.9224,134,291000,4,5,7,0,0,True,1,0,195900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1595,True,False,True,4103,5.6,66,False,False,True,7,154.21730000000002,88,172000,4,4,5,0,0,False,0,1,205900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1598,False,True,True,3813,4.6,48,True,False,False,6,118.00976000000001,66,73000,4,5,5,0,0,True,1,2,189900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1598,False,False,False,3813,7.0,53,False,False,True,6,162.26342000000002,113,77000,4,5,5,0,0,False,0,4,189900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,999,True,False,False,3794,4.9,42,False,False,True,6,99.23548000000001,28,70743,3,5,5,0,0,True,0,0,188900
14,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,0,False,True,3956,False,False,False,3794,12.7,80,False,False,True,5,234.6785,133,118961,6,5,7,0,0,True,0,1,188900
4,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1598,False,False,False,3794,7.1,55,False,False,True,4,120.69180000000001,131,63500,4,4,5,0,0,True,0,0,188900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1595,True,False,False,3922,5.25,66,False,False,True,6,154.21730000000002,88,205000,4,4,5,0,0,False,1,1,195900
4,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,False,1398,False,False,False,3794,5.7,45,False,False,True,5,73.7561,147,12023,4,5,5,0,0,True,1,1,188900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,999,True,True,False,3794,4.95,45,False,False,True,5,93.87140000000001,146,91000,3,5,5,0,0,True,1,1,188900
7,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1395,True,True,True,3922,4.9,54,False,False,True,7,147.5122,2,141000,4,4,5,0,0,True,0,2,195900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,True,0,True,True,3604,False,False,False,3922,10.4,91,False,False,True,8,280.27318,64,146000,6,5,5,0,0,False,0,1,195900
10,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1595,False,True,False,3922,5.8,66,False,False,True,7,154.21730000000002,98,155000,4,4,5,0,0,True,0,0,195900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,False,False,0,False,True,1997,True,False,True,3922,6.0,70,False,False,True,8,181.0377,14,158101,4,4,5,0,0,False,0,3,195900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1598,True,False,False,3922,5.6,52,False,False,True,8,167.62750000000003,10,82000,4,5,5,0,0,True,0,1,195900
11,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1997,True,True,True,3922,5.9,60,False,False,True,8,181.0377,12,86000,4,4,5,0,0,False,0,0,195900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1592,False,True,True,3922,7.9,55,False,False,True,6,120.69180000000001,47,88885,4,5,5,0,0,True,1,0,195900
14,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,0,True,True,2982,False,False,False,3903,8.6,80,True,False,False,5,160.9224,133,246000,4,5,7,0,0,True,1,0,194900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,1984,False,False,False,3903,5.7,70,False,False,True,6,167.62750000000003,2,63017,4,4,5,0,0,True,1,3,200900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,1,False,True,1995,True,False,False,3903,4.4,52,True,False,False,8,174.3326,10,150000,4,5,5,0,0,False,0,3,194900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1197,False,False,False,3849,4.9,37,False,False,True,5,81.80222,125,8541,4,5,5,0,1010,True,1,0,191900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1197,False,False,False,3849,4.9,37,False,False,True,5,81.80222,125,12079,4,5,5,0,432,True,1,0,191900
4,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,998,True,False,True,3849,5.02,35,False,False,True,6,113.98670000000001,113,40000,3,3,4,0,0,True,1,0,191900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,True,False,False,False,False,False,True,False,False,0,True,False,999,True,False,False,4031,4.95,45,False,False,True,5,93.87140000000001,146,75000,3,5,5,0,0,True,1,0,201900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,2,True,False,1499,False,False,False,3849,4.6,52,True,False,False,5,99.23548000000001,26,102000,4,5,5,0,0,True,1,0,198900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,999,True,False,False,4467,4.8,50,False,False,True,6,108.62262000000001,143,87985,3,5,5,0,0,True,1,2,185000
10,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,True,2179,False,False,False,4031,6.4,60,True,False,False,6,187.74280000000002,79,204000,4,5,5,0,0,True,0,0,201900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1197,False,False,True,4845,6.2,65,False,False,True,6,113.98670000000001,108,90000,4,5,5,0,0,True,1,2,191000
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1499,True,True,False,5245,5.0,60,False,False,True,8,134.102,12,179000,3,4,5,0,0,True,0,0,177000
11,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1995,True,False,False,4031,4.4,57,True,False,False,8,181.0377,12,137000,4,4,5,0,0,True,0,0,201900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,3604,False,False,False,4482,11.7,70,False,False,True,5,280.27318,67,214000,6,4,5,0,0,True,0,3,177000
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,True,2488,False,False,False,4031,8.3,60,False,False,True,6,168.96852,109,93500,4,5,5,0,0,False,0,0,201900
3,False,False,False,True,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1462,False,False,True,3849,6.2,48,False,False,True,4,103.25854000000001,123,104514,4,5,5,0,0,False,0,0,191900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,1,True,False,1586,False,False,False,3740,5.8,47,False,False,True,5,115.32772000000001,123,112000,4,5,5,0,0,True,1,3,185900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,True,1984,True,True,True,4031,7.2,75,False,False,True,8,226.63238,8,144067,4,5,5,0,0,True,0,0,201900
12,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,True,1984,False,False,False,3849,8.5,75,False,False,True,7,207.8581,8,136054,4,5,5,0,0,True,0,0,191900
6,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1499,False,False,False,4031,5.0,60,False,False,True,8,134.102,12,167542,3,4,5,0,0,False,0,0,201900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,1,True,False,1499,True,False,False,3740,5.0,40,False,False,True,6,134.102,101,135000,3,5,5,0,0,True,0,3,191900
3,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,898,False,False,False,3849,5.1,41,False,False,True,5,88.50732,106,35500,3,5,5,0,0,False,1,0,197900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,False,2488,False,False,False,3740,6.9,56,False,False,True,6,189.08382,82,143000,4,5,5,0,0,True,0,0,185900
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,1,True,True,1968,False,False,False,3849,7.5,64,True,False,False,7,138.12506000000002,152,166886,4,4,5,0,0,True,0,0,191900
6,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1969,False,True,True,4031,5.6,62,False,False,True,6,187.74280000000002,158,172000,4,5,5,0,0,True,0,2,225900
4,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,898,False,False,True,3849,5.4,45,False,False,True,5,88.50732,121,29000,3,5,5,0,0,True,1,0,191900
6,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1998,False,True,True,3740,6.83,56,False,False,True,6,162.26342000000002,82,158000,4,5,5,0,0,False,0,4,185900
11,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,0,True,True,2993,True,False,True,3740,9.0,82,True,False,False,6,241.38360000000003,74,260384,6,5,7,0,0,True,0,0,185900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,0,True,False,1197,False,False,False,3849,5.5,65,False,False,True,7,128.73792,120,101000,4,5,5,0,0,True,0,0,191900
3,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,True,False,False,False,True,False,False,1,True,False,1798,False,False,True,4031,7.0,55,False,False,True,6,138.12506000000002,131,177000,4,4,5,0,0,False,1,2,201900
8,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1995,True,False,False,4179,5.5,52,False,False,True,8,174.3326,10,131000,4,5,5,0,0,True,0,3,185000
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,True,False,3849,6.3,52,False,False,True,6,123.37384000000002,26,114500,3,5,5,0,0,False,0,3,197900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1998,False,False,False,3849,6.1,48,False,False,True,6,154.21730000000002,81,135000,4,5,5,0,0,False,0,3,191900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1496,True,True,True,4398,6.6,45,False,False,True,5,103.25854000000001,136,131000,4,5,5,0,0,True,1,0,185000
12,False,False,False,False,False,False,False,False,True,False,1,False,True,False,False,False,False,False,False,False,False,True,1,True,True,2993,True,False,True,4031,9.0,82,True,False,False,6,241.38360000000003,74,220000,6,5,7,0,0,False,0,4,201900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False,True,False,False,2,True,False,1499,False,False,False,3699,4.6,52,True,False,False,5,99.23548000000001,26,64488,4,5,5,0,0,True,1,0,201000
18,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,False,False,True,1,False,True,3498,False,False,False,3849,13.23,70,False,False,True,7,268.204,99,86196,6,2,2,0,0,False,0,1,191900
9,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1595,True,False,False,3878,5.2,50,False,False,True,7,154.21730000000002,86,135000,4,5,5,0,0,True,0,3,167000
14,False,False,False,False,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,1,False,True,2982,False,False,False,3849,8.7,80,True,False,False,4,160.9224,133,220735,4,5,7,0,0,False,0,3,191900
10,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1984,False,True,True,2808,6.0,70,True,False,False,6,160.9224,160,140000,5,5,5,0,0,False,0,0,201000
8,False,False,False,False,False,False,False,False,True,False,0,False,False,True,False,False,False,False,False,False,False,True,0,True,True,3604,True,False,True,4638,10.4,91,False,False,True,8,280.27318,64,162592,6,5,5,0,0,False,0,4,171000
12,False,False,False,False,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,False,False,True,1,True,True,2993,False,False,True,3849,9.1,82,True,False,False,6,241.38360000000003,74,249000,6,5,7,0,0,False,0,0,191900
7,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1595,False,True,False,4729,5.4,50,False,False,True,7,154.21730000000002,86,145100,4,5,5,0,0,True,0,3,185000
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,997,False,False,False,4013,5.4,37,False,False,True,5,65.70998,50,12000,3,5,5,0,0,True,1,0,200900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,1,True,False,998,False,False,False,4013,5.9,43,False,False,True,4,65.70998,50,12000,3,5,5,0,0,True,0,2,200900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False,True,False,False,0,True,False,1999,False,False,False,3849,9.0,62,False,False,True,6,154.21730000000002,54,142000,4,5,5,0,0,True,0,3,191900
13,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,False,False,True,0,False,True,5000,False,False,False,4114,11.6,82,False,False,True,6,502.88250000000005,60,135827,8,4,5,0,0,False,0,4,167000
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1199,False,False,False,4013,4.7,50,False,False,True,6,108.62262000000001,114,28000,3,5,5,0,0,True,0,0,200900
2,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,997,False,True,False,3831,5.4,37,False,False,True,5,65.70998,50,20000,3,5,5,0,1164,True,1,0,190900
9,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1995,True,False,False,4678,4.0,57,True,False,False,8,187.74280000000002,12,194649,4,4,5,0,0,True,0,2,171000
11,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True,False,True,False,False,0,False,True,1968,False,False,False,3831,7.3,80,True,False,False,5,100.57650000000001,149,142000,4,4,8,0,0,True,1,4,190900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1497,False,False,False,4013,6.3,42,False,False,True,6,118.00976000000001,44,71000,4,5,7,0,0,True,1,0,200900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False,True,False,False,2,True,False,1496,False,False,False,3831,6.4,52,False,False,True,5,122.03282000000002,26,46500,3,5,5,0,0,True,1,0,190900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,True,False,False,True,0,True,True,3604,False,False,False,3740,11.7,70,False,False,True,5,280.27318,67,177000,6,4,5,0,0,False,0,4,200900
5,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1461,False,False,False,4013,4.8,50,True,False,False,6,107.28160000000001,118,74000,4,4,5,0,0,True,0,2,211900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,True,1461,False,False,True,3740,5.2,50,True,False,False,6,107.28160000000001,118,114000,4,4,5,0,0,True,1,0,185900
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,1,True,False,1998,False,True,True,4013,6.4,56,False,False,True,6,162.26342000000002,82,156000,4,5,5,0,0,True,1,1,200900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,False,False,4013,5.2,42,False,False,True,6,99.23548000000001,28,28145,3,5,5,0,0,False,0,1,200900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,2,True,False,1499,False,False,False,3794,4.6,52,True,False,False,5,99.23548000000001,26,109000,4,5,5,0,465,True,1,0,188900
10,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1595,False,False,False,3740,5.7,50,False,False,True,6,154.21730000000002,91,134000,4,4,5,0,0,True,1,0,185900
12,False,False,False,False,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,1,False,True,1598,True,False,False,3794,5.6,52,False,False,True,8,167.62750000000003,10,68000,4,5,5,0,0,True,0,0,188900
9,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,0,True,False,1499,True,True,False,3740,5.2,51,False,False,True,6,134.102,15,101000,3,5,5,0,0,False,0,1,185900
5,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1496,False,False,False,3794,5.9,42,False,False,True,5,105.94058000000001,140,46018,4,5,5,0,0,True,1,3,188900
6,False,False,False,False,False,False,False,True,False,False,1,False,True,False,False,False,False,False,False,True,False,False,0,True,False,1968,True,False,False,6191,4.1,40,True,False,False,7,187.74280000000002,2,85940,4,4,5,0,0,True,0,4,200000
9,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,True,1997,True,False,False,3794,6.2,60,True,False,False,6,160.9224,31,132000,4,5,5,0,0,True,0,0,188900
7,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1329,False,False,False,3740,6.0,55,False,False,True,6,97.89446000000001,130,103000,4,4,5,0,0,True,1,3,185900
9,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,False,True,2694,False,False,False,4013,14.4,70,False,False,True,5,148.85322000000002,136,207000,4,4,16,0,0,True,1,3,200900
7,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,True,False,False,0,False,True,1499,False,False,False,3794,5.1,52,False,False,True,8,134.102,10,178742,3,5,5,0,0,True,0,0,188900
6,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,998,False,False,False,3740,6.3,52,False,False,True,6,123.37384000000002,26,112688,3,5,5,0,0,True,0,0,185900
13,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,False,False,True,0,True,True,3778,False,True,True,4013,11.9,80,False,False,True,4,195.78892000000002,67,194964,6,4,4,0,0,True,0,3,200900
11,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,True,2199,True,False,True,3740,8.3,64,True,False,False,6,194.4479,53,153000,4,5,7,0,0,True,0,0,185900
12,False,False,False,False,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,False,False,True,1,True,True,2993,False,False,False,3794,9.1,82,True,False,False,6,241.38360000000003,74,188000,6,5,7,0,0,False,0,2,201900
14,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,0,True,True,2993,False,False,True,3740,9.0,82,True,False,False,6,241.38360000000003,74,226488,6,5,7,0,0,False,0,3,185900
5,False,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,2,True,False,1197,False,True,True,3776,4.9,32,False,False,True,5,81.80222,123,23000,4,5,5,0,83,True,0,0,200900
12,False,False,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,True,0,False,True,4395,False,False,True,3740,9.93,70,False,False,True,8,442.5366,15,231000,8,2,4,0,0,False,0,4,185900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,False,True,1991,True,True,False,3776,5.45,66,False,False,True,7,181.0377,88,214000,4,4,5,0,0,True,0,4,187900
5,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,True,False,False,0,True,False,2494,False,False,False,3740,9.9,70,True,False,False,5,100.57650000000001,136,483000,4,4,16,0,0,False,1,4,185900
4,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,True,False,False,0,True,False,1497,False,False,False,3776,8.2,57,False,False,True,6,140.80710000000002,34,70000,4,5,5,0,253,True,1,0,187900
9,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,True,False,True,False,False,1,False,True,1997,True,False,False,3594,5.9,60,False,False,True,8,181.0377,12,151500,4,4,5,0,0,True,0,0,181000
8,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1987,False,False,True,3976,7.4,60,False,False,True,6,143.48914000000002,138,192260,4,5,5,0,0,True,0,0,198900
7,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,True,False,False,0,True,False,1995,False,False,False,3740,6.3,62,True,False,False,6,175.67362,72,198000,4,5,5,0,0,True,0,0,215900
